filename,h2-simpless-dks-celmcut,h2-simpless-dks-cpdbshc900,h2-simpless-dks-900masb50ksccdfp,h2-simpless-oss-900masb50ksbmiasm,h2-simpless-dks-blind,h2-simpless-oss-zopdbsgenetic,h2-simpless-oss-blind,h2-simpless-dks-900masb50ksbmiasm,seq-opt-symba-1,h2-simpless-oss-masginfsccdfp,h2-simpless-dks-900masginfsccdfp,h2-simpless-oss-cpdbshc900,h2-simpless-dks-zopdbsgenetic,simpless-oss-masb50kmiasmdfp,h2-simpless-oss-900masb50ksccdfp,simpless-dks-masb50kmiasmdfp,h2-simpless-oss-celmcut,Complementary1,Complementary2,DecStar,FDMS1,FDMS2,Metis1,Metis2,Planning_PDBs,Scorpion,SymbolicBidirectional,Symple_1,Symple_2
petri-net-alignment-opt18-p11.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,49.24,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,209.972,10000.0,10000.0,10000.0,10000.0,10000.0,214.554,10000.0,59.435,10000.0,10000.0
petri-net-alignment-opt18-p12.pddl,129.991,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,75.99,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,131.35,137.828,10000.0,160.738,10000.0,10000.0,140.272,319.475,10000.0,10000.0,10000.0,10000.0,10000.0
petri-net-alignment-opt18-p13.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,209.56,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,130.485,230.427,10000.0,10000.0,10000.0,10000.0,10000.0,211.28300000000002,10000.0,286.18399999999997,10000.0,10000.0
petri-net-alignment-opt18-p14.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,52.43,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,946.436,10000.0,10000.0,10000.0,10000.0,10000.0,979.731,10000.0,245.994,10000.0,10000.0
petri-net-alignment-opt18-p15.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,82.54,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,145.954,93.172,10000.0,10000.0,10000.0,10000.0,10000.0,86.697,10000.0,93.753,10000.0,10000.0
petri-net-alignment-opt18-p16.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,56.83,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,166.938,163.7,10000.0,10000.0,10000.0,10000.0,10000.0,142.789,10000.0,119.811,10000.0,10000.0
petri-net-alignment-opt18-p17.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,165.47,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,64.86,77.406,10000.0,10000.0,10000.0,10000.0,10000.0,68.474,10000.0,91.393,10000.0,10000.0
petri-net-alignment-opt18-p18.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,144.85,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,104.37100000000001,99.75,10000.0,10000.0,10000.0,10000.0,10000.0,109.31,10000.0,95.658,10000.0,10000.0
petri-net-alignment-opt18-p19.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,53.54,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,238.913,56.45,10000.0,10000.0,10000.0,10000.0,10000.0,57.577,10000.0,59.245,10000.0,10000.0
petri-net-alignment-opt18-p20.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,74.36,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,63.133,95.68,10000.0,10000.0,10000.0,10000.0,10000.0,86.01,10000.0,102.953,10000.0,10000.0
pipesworld-notankage-p01-net1-b6-g2.pddl,0.22,0.36,2.98,108.92,0.22,4.65,0.23,1.96,1.31,0.53,0.53,0.35,4.66,12.24,8.91,6.85,0.22,1.82,2.157,0.701,2.472,1.64,0.481,0.519,2.011,201.125,1.131,2.101,2.41
pipesworld-notankage-p02-net1-b6-g4.pddl,0.26,1.79,12.65,111.51,0.24,10.56,0.25,2.4,1.33,0.54,0.54,1.74,11.09,9.41,11.12,10.4,0.25,1.563,2.29,0.704,9.467,1.953,0.507,0.536,2.042,202.534,1.012,3.351,3.836
pipesworld-notankage-p03-net1-b8-g3.pddl,0.32,0.57,24.19,306.27,0.34,2.65,0.35,6.41,1.84,1.44,1.46,0.57,2.76,77.12,19.24,73.76,0.32,2.181,2.779,0.591,14.661,14.429,0.834,0.507,2.43,202.244,1.286,14.645,14.043
pipesworld-notankage-p04-net1-b8-g5.pddl,0.41,8.88,21.93,358.97,0.36,3.89,0.37,4.25,1.84,1.48,1.48,8.73,3.88,76.41,20.79,74.39,0.36,2.165,2.734,0.559,18.787,19.183,0.63,0.612,2.504,207.132,1.347,16.012,16.69
pipesworld-notankage-p05-net1-b10-g4.pddl,0.41,1.39,60.64,753.18,0.48,2.01,0.55,15.33,2.93,4.09,4.04,1.41,2.01,10000.0,36.79,10000.0,0.44,5.346,6.2,0.646,30.551,157.527,0.61,0.617,6.146,201.564,1.846,51.33,49.057
pipesworld-notankage-p06-net1-b10-g6.pddl,0.53,4.92,42.47,666.69,0.98,2.62,1.04,14.57,2.93,4.16,4.16,4.9,2.58,10000.0,36.66,10000.0,0.53,5.694,5.941,0.763,37.502,212.609,0.755,0.905,6.24,203.898,1.936,62.407,66.048
pipesworld-notankage-p07-net1-b12-g5.pddl,0.57,0.94,54.86,932.79,0.78,2.62,0.8,26.58,6.02,9.19,9.32,0.9,2.65,10000.0,54.98,10000.0,0.56,53.209,48.917,0.723,37.812,301.135,0.723,0.695,55.124,201.644,3.593,145.46,156.608
pipesworld-notankage-p08-net1-b12-g7.pddl,0.78,1.26,50.1,916.58,1.67,3.75,1.91,25.79,6.25,9.26,9.24,1.23,4.23,10000.0,45.14,10000.0,0.73,74.98,65.983,0.875,37.308,339.577,0.918,0.697,73.766,201.878,4.434,328.312,311.458
pipesworld-notankage-p09-net1-b14-g6.pddl,1.88,2.18,71.66,927.69,11.76,8.25,10.3,45.05,30.22,19.93,19.83,1.98,9.04,10000.0,62.12,10000.0,1.8,989.937,935.973,1.901,71.337,888.564,1.926,1.342,913.865,201.987,27.42,10000.0,10000.0
pipesworld-notankage-p10-net1-b14-g8.pddl,81.97,16.29,119.68,1049.45,129.58,105.6,115.18,77.1,89.5,38.65,39.6,15.15,114.13,10000.0,106.91,10000.0,79.12,981.573,929.116,84.541,77.694,771.178,72.976,67.103,917.139,203.52100000000002,86.852,10000.0,10000.0
pipesworld-notankage-p11-net2-b10-g2.pddl,1.76,1.33,169.36,245.29,1.12,1.32,1.05,234.72,134.24,102.28,104.7,1.29,1.39,10000.0,175.13,10000.0,1.78,971.506,646.607,2.161,104.545,423.062,1.851,1.695,946.002,204.196,124.756,10000.0,10000.0
pipesworld-notankage-p12-net2-b10-g4.pddl,5.35,1.76,159.51,234.79,1.91,2.16,1.64,232.42,107.86,117.66,119.91,1.72,2.54,10000.0,170.17,10000.0,5.85,740.624,585.352,6.398,111.10499999999999,515.181,4.765,5.0,933.008,206.437,90.78,10000.0,10000.0
pipesworld-notankage-p13-net2-b12-g3.pddl,3.8,5.96,345.88,540.02,4.88,2.51,4.18,526.53,68.55,239.03,271.38,5.89,2.71,10000.0,329.92,10000.0,3.72,823.973,513.156,4.233,210.74099999999999,905.417,3.523,3.104,930.271,206.669,51.358,10000.0,10000.0
pipesworld-notankage-p14-net2-b12-g5.pddl,690.8,45.26,406.22,687.42,216.53,115.78,190.77,748.83,10000.0,444.21,426.03,41.37,128.87,10000.0,406.88,10000.0,731.74,10000.0,551.392,10000.0,269.85699999999997,1087.343,662.267,607.895,1009.913,273.842,10000.0,10000.0,10000.0
pipesworld-notankage-p15-net2-b14-g4.pddl,87.87,6.11,386.61,617.56,43.36,16.7,40.47,632.03,72.9,356.62,413.25,5.54,19.04,10000.0,390.75,10000.0,91.13,568.567,709.889,91.712,274.99,946.417,81.469,72.042,932.765,206.835,91.173,10000.0,10000.0
pipesworld-notankage-p16-net2-b14-g6.pddl,10000.0,174.64,992.24,10000.0,10000.0,1050.46,10000.0,10000.0,10000.0,10000.0,10000.0,165.64,1126.45,10000.0,1001.37,10000.0,10000.0,10000.0,827.196,10000.0,633.83,10000.0,10000.0,10000.0,10000.0,301.376,1218.177,10000.0,10000.0
pipesworld-notankage-p17-net2-b16-g5.pddl,364.66,378.1,1468.33,1747.68,461.85,336.5,653.31,1506.9,10000.0,1756.31,1515.02,385.6,252.37,10000.0,1698.29,10000.0,572.33,10000.0,821.318,589.426,1368.569,1414.467,480.011,288.243,992.665,312.794,10000.0,10000.0,10000.0
pipesworld-notankage-p18-net2-b16-g7.pddl,10000.0,948.05,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,941.01,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,968.494,10000.0,10000.0,10000.0,10000.0,10000.0,1440.048,1469.019,10000.0,10000.0,10000.0
pipesworld-notankage-p19-net2-b18-g6.pddl,1509.9,440.47,10000.0,10000.0,10000.0,793.2,10000.0,10000.0,10000.0,10000.0,10000.0,341.24,1140.82,10000.0,10000.0,10000.0,1534.18,10000.0,469.595,10000.0,10000.0,10000.0,1225.033,1219.898,1058.314,314.896,10000.0,10000.0,10000.0
pipesworld-notankage-p20-net2-b18-g8.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,617.495,10000.0,10000.0,10000.0,10000.0,10000.0,1121.429,559.508,10000.0,10000.0,10000.0
pipesworld-notankage-p21-net3-b12-g2.pddl,3.96,3.24,616.19,940.6,4.43,2.35,3.25,905.87,129.94,548.4,562.03,3.22,2.69,10000.0,628.8,10000.0,3.83,350.85699999999997,406.487,3.577,398.485,906.923,3.547,3.36,935.828,204.297,103.779,10000.0,10000.0
pipesworld-notankage-p22-net3-b12-g4.pddl,800.71,57.89,786.35,1232.73,482.02,185.21,339.07,1144.6,10000.0,715.56,776.59,42.52,252.93,10000.0,747.86,10000.0,763.17,10000.0,768.033,1346.647,513.578,1252.61,695.07,595.025,1202.618,256.246,10000.0,10000.0,10000.0
pipesworld-notankage-p23-net3-b14-g3.pddl,59.86,20.49,1062.09,1029.14,160.0,55.35,116.94,1048.69,10000.0,1034.82,1079.39,14.49,74.72,10000.0,1015.71,10000.0,69.32,1225.64,870.519,55.215,1023.585,1025.451,58.323,49.777,1033.268,207.77,10000.0,10000.0,10000.0
pipesworld-notankage-p24-net3-b14-g5.pddl,10000.0,703.61,10000.0,10000.0,10000.0,883.81,10000.0,10000.0,10000.0,10000.0,10000.0,456.31,1351.34,10000.0,10000.0,10000.0,10000.0,10000.0,767.825,10000.0,10000.0,10000.0,10000.0,10000.0,1135.472,314.868,10000.0,10000.0,10000.0
pipesworld-notankage-p31-net4-b14-g3.pddl,10000.0,811.36,10000.0,10000.0,10000.0,1325.62,10000.0,10000.0,10000.0,10000.0,10000.0,533.59,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,563.171,10000.0,10000.0,10000.0
pipesworld-notankage-p41-net5-b22-g2.pddl,132.37,217.33,1342.6,1156.32,685.02,103.53,303.56,1329.73,10000.0,1136.97,1323.39,106.49,219.62,10000.0,1128.02,10000.0,138.99,10000.0,739.721,98.866,1192.713,1309.86,121.528,98.021,1048.116,231.302,10000.0,10000.0,10000.0
pipesworld-tankage-p01-net1-b6-g2-t50.pddl,0.3,2.51,0.89,13.45,0.3,6.79,0.3,0.56,0.89,0.35,0.35,2.57,6.35,0.61,0.87,0.83,0.28,1.424,2.147,0.54,0.776,0.777,0.507,0.518,1.943,204.258,1.064,1.043,1.599
pipesworld-tankage-p02-net1-b6-g4-t50.pddl,0.32,6.38,1.39,10.99,0.31,3.59,0.31,0.58,0.89,0.36,0.36,6.22,3.58,0.65,1.55,0.62,0.31,1.427,2.094,0.557,1.473,0.73,0.534,0.555,1.963,208.431,1.273,1.164,1.769
pipesworld-tankage-p03-net1-b8-g3-t80.pddl,0.81,1.15,5.81,61.59,0.97,10.38,0.92,23.61,1.5,1.27,1.25,1.14,10.5,7.08,6.19,7.95,0.83,4.907,4.877,1.074,4.102,36.045,0.928,0.864,5.256,202.482,1.481,7.487,8.019
pipesworld-tankage-p04-net1-b8-g5-t80.pddl,1.02,7.12,3.55,70.34,1.01,22.29,1.03,23.45,1.57,1.3,1.4,7.35,23.65,7.96,4.56,8.05,1.01,3.194,3.981,1.233,2.825,34.961,1.057,1.018,4.242,208.398,1.517,8.265,9.637
pipesworld-tankage-p05-net1-b10-g4-t50.pddl,0.85,3.59,6.46,54.35,1.05,13.5,1.08,32.46,1.75,1.44,1.38,3.65,13.86,7.98,4.79,9.58,0.9,71.905,64.934,1.078,5.338,35.226,0.939,0.939,67.866,204.15,1.628,9.638,9.758
pipesworld-tankage-p06-net1-b10-g6-t50.pddl,1.06,9.15,7.21,62.19,1.23,12.18,1.27,18.24,1.8,1.55,1.57,10.42,12.55,9.36,8.28,9.15,1.05,48.87,105.743,1.303,6.49,23.059,1.319,0.994,103.263,217.439,2.073,17.954,16.857
pipesworld-tankage-p07-net1-b12-g5-t80.pddl,2.99,11.44,20.23,112.51,4.83,8.72,4.9,55.38,7.35,6.66,7.83,11.78,8.62,44.98,20.07,29.62,3.03,1169.102,934.294,3.0,17.129,42.64,2.655,2.374,909.362,211.915,4.021,209.802,194.83
pipesworld-tankage-p08-net1-b12-g7-t80.pddl,7.31,35.58,18.23,149.13,11.56,10.41,11.01,246.36,6.67,7.76,7.4,35.97,11.01,22.62,17.23,38.14,7.51,1111.238,908.843,8.557,12.603,49.205,5.941,3.774,910.528,232.299,8.693,444.303,478.173
pipesworld-tankage-p09-net1-b14-g6-t50.pddl,227.14,34.42,24.06,186.92,68.66,74.53,70.62,75.91,18.14,34.38,34.18,33.23,74.95,57.13,24.99,32.54,229.67,1519.59,1160.65,178.385,18.205,82.533,176.787,162.655,1012.204,836.168,106.04599999999999,1577.104,1461.598
pipesworld-tankage-p10-net1-b14-g8-t50.pddl,580.24,60.22,33.12,261.35,238.42,188.53,246.63,155.38,108.05,58.06,56.62,60.21,174.13,109.63,19.4,62.8,587.4,1051.607,958.649,10000.0,22.573,105.517,463.472,392.6,930.803,430.307,124.436,10000.0,10000.0
pipesworld-tankage-p11-net2-b10-g2-t30.pddl,46.28,15.36,20.92,35.38,6.41,5.52,6.06,28.55,206.88,7.64,7.51,15.07,5.63,341.37,12.88,205.01,53.28,825.341,921.582,43.896,15.858,40.491,40.992,42.824,925.67,217.123,136.923,10000.0,10000.0
pipesworld-tankage-p12-net2-b10-g4-t60.pddl,250.72,391.78,44.12,69.54,32.6,20.51,31.11,71.04,264.35,95.16,86.62,392.23,20.8,257.56,28.14,274.54,265.36,1000.295,971.597,196.327,27.091,93.566,200.438,191.172,993.616,410.879,247.83,10000.0,10000.0
pipesworld-tankage-p13-net2-b12-g3-t70.pddl,40.47,292.14,51.33,424.3,45.61,8.3,43.05,119.93,286.38,35.6,36.63,282.46,8.57,336.22,48.8,322.76,41.45,860.975,824.744,32.742,34.97,535.52,31.891,36.927,923.419,430.591,228.27,10000.0,10000.0
pipesworld-tankage-p14-net2-b12-g5-t30.pddl,10000.0,445.64,10000.0,1468.79,10000.0,10000.0,10000.0,10000.0,10000.0,1378.41,1374.84,440.43,10000.0,1627.23,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,987.489,639.46,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
pipesworld-tankage-p15-net2-b14-g4-t30.pddl,390.69,128.91,39.64,83.43,47.09,25.38,42.9,89.39,48.35,133.43,208.22,138.18,25.89,222.52,40.56,235.52,392.86,1012.759,965.006,312.297,37.737,124.746,284.509,291.28499999999997,939.848,430.384,28.805,10000.0,10000.0
pipesworld-tankage-p17-net2-b16-g5-t20.pddl,1742.41,584.99,112.96,286.24,81.23,75.33,80.06,293.96,10000.0,921.6,1036.47,561.08,79.26,10000.0,87.3,10000.0,10000.0,10000.0,850.554,509.349,79.152,164.383,1436.93,1511.013,983.92,422.801,10000.0,10000.0,10000.0
pipesworld-tankage-p19-net2-b18-g6-t60.pddl,10000.0,1129.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1559.19,1059.34,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
pipesworld-tankage-p21-net3-b12-g2-t60.pddl,36.48,359.13,69.62,707.65,25.91,11.85,26.28,101.89,119.35,30.1,30.22,340.41,11.86,308.24,52.09,301.77,38.84,507.755,961.337,30.572,32.453,141.621,29.48,29.503,920.105,310.247,78.691,10000.0,10000.0
pipesworld-tankage-p22-net3-b12-g4-t60.pddl,10000.0,522.2,10000.0,1788.82,10000.0,10000.0,10000.0,10000.0,10000.0,868.43,952.25,521.57,10000.0,1754.64,10000.0,1269.08,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
pipesworld-tankage-p23-net3-b14-g3-t60.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1668.79,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
pipesworld-tankage-p31-net4-b14-g3-t20.pddl,650.97,294.78,44.82,942.86,17.89,17.54,18.28,444.93,204.84,150.8,149.56,295.52,16.77,10000.0,35.37,10000.0,672.2,510.345,631.678,372.41,34.795,117.351,501.478,555.195,927.936,309.333,170.165,10000.0,10000.0
pipesworld-tankage-p41-net5-b22-g2-t20.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,966.45,1025.11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,772.1,10000.0,10000.0,10000.0,10000.0,10000.0,1034.748,515.96,10000.0,10000.0,10000.0
psr-small-p01-s2-n1-l2-f50.pddl,0.09,0.17,0.1,0.1,0.11,0.1,0.11,0.11,0.35,0.09,0.09,0.12,0.09,0.11,0.09,0.1,0.11,0.914,1.67,0.375,0.334,0.373,0.599,0.39,1.657,200.949,0.688,0.822,0.883
psr-small-p02-s5-n1-l3-f30.pddl,0.14,0.21,0.13,0.16,0.17,0.2,0.15,0.14,0.42,0.15,0.15,0.21,0.22,0.17,0.16,0.17,0.14,0.99,1.72,0.421,0.764,0.401,0.45,0.409,1.689,201.836,0.717,0.641,1.009
psr-small-p03-s7-n1-l3-f70.pddl,0.14,0.15,0.15,0.12,0.12,0.17,0.12,0.13,0.39,0.12,0.12,0.16,0.16,0.14,0.14,0.14,0.14,0.909,1.68,0.399,0.367,0.427,0.401,0.424,1.618,201.191,0.664,0.579,1.034
psr-small-p04-s8-n1-l4-f10.pddl,0.2,0.36,0.21,0.22,0.19,1.12,0.17,0.18,0.55,0.17,0.16,0.34,1.09,0.58,0.19,0.56,0.16,1.057,1.839,0.43,0.4,0.378,0.435,0.465,1.753,201.27,0.983,0.768,1.096
psr-small-p05-s9-n1-l4-f30.pddl,0.12,0.23,0.13,0.14,0.15,0.29,0.14,0.14,0.46,0.14,0.14,0.24,0.28,0.19,0.13,0.2,0.13,0.966,1.785,0.601,0.379,0.401,0.413,0.664,10.777,201.44,0.745,0.906,1.135
psr-small-p06-s10-n1-l4-f50.pddl,0.1,0.13,0.15,0.11,0.11,0.12,0.11,0.11,0.34,0.1,0.12,0.13,0.13,0.12,0.12,0.12,0.11,0.925,1.744,0.643,0.4,0.335,0.405,0.395,1.567,200.931,0.661,0.537,0.901
psr-small-p07-s11-n1-l4-f70.pddl,0.11,0.22,0.13,0.14,0.13,0.22,0.12,0.13,0.45,0.13,0.14,0.17,0.2,0.15,0.12,0.13,0.13,0.993,1.728,0.405,0.422,0.592,0.41,0.393,1.629,201.164,0.92,0.696,1.246
psr-small-p08-s12-n1-l5-f10.pddl,0.13,0.24,0.12,0.13,0.13,0.21,0.12,0.14,0.62,0.12,0.14,0.22,0.22,0.14,0.13,0.14,0.13,1.019,1.846,0.409,0.413,0.4,0.387,0.623,1.686,201.086,0.889,0.91,1.126
psr-small-p09-s13-n1-l5-f30.pddl,0.11,0.19,0.15,0.22,0.13,0.16,0.12,0.13,0.4,0.12,0.12,0.17,0.17,0.13,0.14,0.13,0.13,0.9,1.866,0.411,0.36,0.398,0.422,0.645,11.216,201.424,0.715,0.644,1.03
psr-small-p10-s17-n2-l2-f30.pddl,0.24,0.74,0.29,0.6,0.22,2.52,0.23,0.26,0.7,0.24,0.25,0.71,2.5,0.45,0.56,0.26,0.23,1.084,1.902,8.149,0.487,0.449,0.463,0.686,1.71,202.52100000000002,0.771,0.899,1.513
psr-small-p11-s18-n2-l2-f50.pddl,0.17,0.38,0.17,0.2,0.17,0.67,0.16,0.17,0.52,0.17,0.16,0.39,0.67,0.86,0.2,0.85,0.16,1.065,1.876,0.608,0.446,0.397,0.488,0.474,1.721,202.135,0.771,0.763,1.105
psr-small-p12-s21-n2-l3-f30.pddl,0.19,0.37,0.16,0.18,0.15,0.46,0.15,0.18,0.48,0.16,0.15,0.33,0.46,0.41,0.16,0.41,0.14,1.016,1.806,0.452,0.375,0.414,0.44,0.428,1.676,202.007,0.778,0.712,1.131
psr-small-p13-s22-n2-l3-f50.pddl,0.14,0.26,0.18,0.16,0.15,0.46,0.14,0.15,0.51,0.14,0.15,0.26,0.46,0.37,0.16,0.37,0.14,1.085,2.053,0.4,0.618,0.618,0.631,0.445,1.806,201.341,0.722,0.719,1.325
psr-small-p14-s23-n2-l3-f70.pddl,0.13,0.18,0.13,0.14,0.12,0.18,0.12,0.14,0.46,0.15,0.13,0.19,0.19,0.15,0.13,0.15,0.14,0.903,1.766,0.423,0.411,0.415,0.44,0.43,1.874,200.972,0.707,0.668,1.083
psr-small-p15-s24-n2-l4-f10.pddl,1.33,1.34,2.06,16.77,1.3,2.81,1.37,2.57,1.44,1.32,1.32,1.36,2.84,3.86,3.42,2.09,1.35,10.152,2.481,1.112,1.474,3.977,1.225,1.285,2.352,201.517,1.662,2.21,2.729
psr-small-p16-s29-n2-l5-f30.pddl,0.26,0.51,0.27,2.24,0.26,2.45,0.25,0.29,0.76,0.29,0.27,0.46,2.57,1.12,1.21,0.29,0.25,1.256,1.995,0.509,0.482,0.537,0.529,0.547,1.813,201.227,1.111,1.242,1.874
psr-small-p17-s30-n2-l5-f50.pddl,0.13,0.15,0.13,0.13,0.14,0.15,0.12,0.13,0.44,0.13,0.13,0.16,0.16,0.14,0.12,0.14,0.13,0.907,1.752,0.388,0.401,0.368,0.437,0.395,1.628,200.951,0.718,0.602,1.049
psr-small-p18-s31-n2-l5-f70.pddl,0.17,0.31,0.17,0.21,0.16,0.77,0.15,0.16,0.55,0.18,0.17,0.31,0.79,0.42,0.19,0.38,0.17,1.074,1.794,0.41,0.388,0.427,0.438,0.393,1.884,201.431,0.757,0.695,1.104
psr-small-p19-s33-n3-l2-f30.pddl,0.49,1.2,0.52,11.81,0.42,4.01,0.4,0.57,1.07,0.46,0.46,1.19,4.02,2.61,2.18,0.64,0.49,1.449,2.151,0.581,0.686,0.801,0.714,0.736,1.966,205.877,1.039,3.178,3.236
psr-small-p20-s34-n3-l2-f50.pddl,0.16,0.46,0.18,0.19,0.16,0.66,0.16,0.17,0.55,0.16,0.19,0.44,0.66,0.67,0.18,0.61,0.16,1.02,1.822,0.394,0.42,0.436,0.447,0.407,1.934,201.597,0.733,0.698,1.168
psr-small-p21-s35-n3-l2-f70.pddl,0.15,0.24,0.15,0.16,0.15,0.35,0.14,0.16,0.54,0.15,0.16,0.23,0.32,0.32,0.14,0.32,0.15,1.035,1.792,0.45,0.365,0.401,0.65,0.428,1.669,201.034,0.784,0.968,1.132
psr-small-p22-s37-n3-l3-f30.pddl,1.86,1.33,3.91,18.27,1.11,2.17,1.24,1.12,1.23,0.77,0.83,1.48,2.28,2.36,2.74,1.01,1.88,1.554,2.355,0.781,2.328,1.38,1.988,2.042,2.135,201.791,1.362,2.772,3.563
psr-small-p23-s38-n3-l3-f50.pddl,0.18,0.52,0.19,0.3,0.18,2.77,0.17,0.2,0.65,0.21,0.18,0.52,2.78,4.1,0.25,3.99,0.18,1.079,2.063,0.436,0.419,0.427,0.49,0.462,1.674,202.15,0.921,0.898,1.307
psr-small-p24-s39-n3-l3-f70.pddl,0.13,0.23,0.15,0.16,0.13,0.37,0.14,0.14,0.54,0.15,0.16,0.23,0.37,0.34,0.16,0.33,0.16,0.967,1.779,0.388,0.386,0.388,0.39,0.966,1.628,200.959,0.706,0.683,1.172
psr-small-p25-s40-n3-l4-f10.pddl,269.37,290.48,271.06,321.0,271.52,290.72,270.7,276.44,14.89,275.06,272.57,288.73,292.86,276.56,271.13,272.08,269.88,12.933,12.925,194.352,221.114,225.106,188.499,187.359,11.606,229.16899999999998,12.116,21.275,28.496
psr-small-p26-s41-n3-l4-f30.pddl,0.17,0.44,0.22,0.23,0.17,1.56,0.16,0.19,0.54,0.16,0.18,0.42,1.62,1.63,0.22,1.58,0.16,1.098,1.856,0.459,0.442,0.388,0.421,0.45,1.759,201.994,0.749,0.797,1.439
psr-small-p27-s42-n3-l4-f50.pddl,0.22,1.55,0.3,1.96,0.21,3.33,0.23,0.25,0.79,0.23,0.25,1.55,3.27,0.82,0.68,0.25,0.23,1.116,2.104,0.462,0.446,0.458,0.712,0.569,1.802,204.252,0.919,0.94,1.342
psr-small-p28-s43-n3-l4-f70.pddl,0.17,0.36,0.18,0.22,0.15,3.03,0.17,0.19,0.61,0.18,0.19,0.35,3.1,4.13,0.2,4.03,0.16,1.258,1.79,0.641,0.426,0.428,0.421,0.433,1.925,201.442,0.753,0.769,1.261
psr-small-p29-s45-n3-l5-f30.pddl,2.04,1.22,3.49,17.66,1.26,1.91,1.46,2.18,1.24,0.82,0.62,1.34,1.86,2.84,3.48,1.46,2.1,1.865,2.217,0.777,2.318,2.671,2.217,2.653,2.154,202.333,1.079,2.909,3.787
psr-small-p30-s46-n3-l5-f50.pddl,0.26,3.04,0.5,3.2,0.32,5.19,0.27,0.3,0.81,0.29,0.3,2.95,5.33,1.05,1.03,0.3,0.29,1.266,1.904,0.678,0.623,0.476,0.517,0.544,1.832,206.299,0.914,1.185,1.65
psr-small-p31-s49-n4-l2-f30.pddl,2.25,3.37,2.66,27.29,1.7,3.18,1.75,3.0,1.76,1.78,1.88,3.68,3.17,6.22,2.58,3.2,2.05,1.943,11.814,1.263,2.032,4.112,1.651,1.676,2.46,208.27100000000002,1.492,2.86,3.288
psr-small-p32-s50-n4-l2-f50.pddl,0.22,0.8,0.28,0.5,0.2,1.94,0.2,0.23,0.73,0.23,0.21,0.73,1.93,0.47,0.51,0.23,0.2,1.098,2.134,0.436,0.665,0.442,0.477,0.513,1.872,202.148,0.833,1.048,1.446
psr-small-p33-s51-n4-l2-f70.pddl,0.33,1.02,0.52,10.99,0.35,2.85,0.38,0.47,1.05,0.37,0.37,1.02,2.83,2.41,2.23,0.56,0.33,1.326,2.257,0.572,0.693,0.701,0.59,0.657,2.109,203.391,0.953,1.389,1.963
